"Key","Source","Translation"
"[2879FCF04BB15B1D6329B6B75329265B]::14CF3CA146F4AD8A705CD2A5A6D2065F","Gameplay","Ігролад"
"[2879FCF04BB15B1D6329B6B75329265B]::C9036F564F7822CA1F376AB56FAB5B01","Languages + Subtitles","Мова + субтитри"
"[2879FCF04BB15B1D6329B6B75329265B]::087769C3486D76345C816CBF4300AC17","Options","Налаштування"
"[2879FCF04BB15B1D6329B6B75329265B]::A89F6E764C9FF422CDC65B81E9905B67","Quit","Вийти"
"[2879FCF04BB15B1D6329B6B75329265B]::7DF064FD419E09F2E1B22ABFB4848177","Return to Main Menu","Повернутися в меню"
"[2879FCF04BB15B1D6329B6B75329265B]::2025D4C845390FF90986659D61AE6D91","Video","Графіка"
"[2A03BB414CF9FF767BE0AE9203A622D0]::CBFF91474B23445837F1CBA59E605064","Audio Volume","Гучність звуку"
"[2A03BB414CF9FF767BE0AE9203A622D0]::8C5779E2477D98FE1DE4C2A52B9EBFEB","Cinematic","Катсцени"
"[2A03BB414CF9FF767BE0AE9203A622D0]::D319AB0F45205A54D9BB7A81651D13A4","Failed","Failed"
"[2A03BB414CF9FF767BE0AE9203A622D0]::B480508B42FE2658518DD79136CB6462","Master","Загально"
"[2A03BB414CF9FF767BE0AE9203A622D0]::348818E1449F7C8E20B9038FB3873BCD","Music","Музика"
"[2A03BB414CF9FF767BE0AE9203A622D0]::B69873614F75FF3A95DFF7B8B1E441C6","Options: Audio","Налаштування: Звук"
"[2A03BB414CF9FF767BE0AE9203A622D0]::38DBD8484B56CE91FC90A8B2AEDECE16","RESET","СКИНУТИ"
"[2A03BB414CF9FF767BE0AE9203A622D0]::D0DB8FC0474F10B3792D8B9440089E3C","SFX","Ефекти"
"[2A03BB414CF9FF767BE0AE9203A622D0]::93EE9AB44AEC72A64C3424AB5E2D671F","Succeeded","Успішно"
"[2A03BB414CF9FF767BE0AE9203A622D0]::CCC41D39418266462FE355AAFC7664F2","Voice","Голос"
"[2C75B954402CF6C6168417875A5F9AB7]::470E0A8C4E4766A1585640AE680C740C","Melee Attack & Stamina","Ближня атака & витривалість"
"[2C75B954402CF6C6168417875A5F9AB7]::DA018F5D4E1677513B3C46B4487E53DF","Press X to perform Melee attacks.<cf>Melee attacks and dodges consume stamina; if your stamina level is too low you can't use them.","Натисніть X для атаки ближнього бою.<cf>Атаки ближнього бою та ухиляння споживають витривалість. Якщо рівень витривалості занадто низький, ви не зможете атакувати."
"[2C75B954402CF6C6168417875A5F9AB7]::FABA90CD4A6E6495EE91E18FEBCEABEB","Press [MenuValidate] to continue","Натисніть [MenuValidate], щоби продовжити"
"[2DCCB742446106C694623CB278B7658A]::C30DDDA2419B3E54C6171488FEFC37C4","Blood quality changed","Якість крові змінено"
"[2DCCB742446106C694623CB278B7658A]::9FF5D1384C74CDA39709DCAE850AB1B7","Details","Деталі"
"[2DCCB742446106C694623CB278B7658A]::FD7A1B164A06F7FC189B7297E5598BCC","Details","Деталі"
"[2DCCB742446106C694623CB278B7658A]::7828A3B141E5551E5AE04FAD3C659936","Hint failed","Здогадку проґавлено"
"[2DCCB742446106C694623CB278B7658A]::42DDD76145D1770A0D9494BF3B514518","Mind resistance changed","Опір свідомості змінився"
"[2DCCB742446106C694623CB278B7658A]::E6B11CE34A657E9431CB29B88D95EAE2","New hint available","Доступна нова здогадка"
"[2DCCB742446106C694623CB278B7658A]::77D7F4B146D3D98DCD04329D7FB87340","Story unlocked","Story unlocked"
"[2E94373D4E5D51B05CE694B87F6B6512]::7AC4DF794EE249D62F5B4F96444FF3DA","In VAMPYR, every action you take can have consequences.","У VAMPYR кожна ваша дія може мати наслідки."
"[2E94373D4E5D51B05CE694B87F6B6512]::7EE89F2548D312726BD54EAF88642CA9","Press","Натисніть"
"[2E94373D4E5D51B05CE694B87F6B6512]::E17AAAB645DB0D803290CD98B400910B","This game uses an auto save system.","Гра використовує автоматичне збереження."
"[2E94373D4E5D51B05CE694B87F6B6512]::E3FB299C41D03E4E5E0DCBA44591F7E2","Whenever this symbol is displayed on your screen, an auto save is in progress. Please do not close the game when this icon is displayed.","Щоразу, коли ви бачите цей символ, відбувається автозбереження. Будь ласка, не вимикайте гру, коли з'являється ця позначка."
"[2E94373D4E5D51B05CE694B87F6B6512]::018123D449E3902C724081ABF4B30833","Take responsibility for your actions...","Take responsibility for your actions..."
"[30AB53FF476D3E9C7BD3648CD22B107B]::170D0B5149E9D47B16E0DF980622A348","Buy","Купити"
"[30AB53FF476D3E9C7BD3648CD22B107B]::69704CC14035A10D3303D690E8D3E393","Sell","Продати"
"[34AA76EC4C7EF75340A0AD88C8290770]::EF8AD8F64E581F18B590EC82FDFFC595","Nullified","Скасовано"
"[34AA76EC4C7EF75340A0AD88C8290770]::BD9747E74BD8990AF040D1ADF1F4E786","Resisted","Resisted"
"[37A714694BC3F5F4BE832E8449B6B80D]::89FC6AEA43E10286A0BA05ACCF19EEEB","INVENTORY","ІНВЕНТАР"
"[37A714694BC3F5F4BE832E8449B6B80D]::C89300A5431E4F14C84FFEB9928D9B84","INVENTORY","ІНВЕНТАР"
"[37A714694BC3F5F4BE832E8449B6B80D]::89116F9646BE47F406EFC9963DF84255","QUEST ITEMS","КВЕСТОВІ ПРЕДМЕТИ"
"[37A714694BC3F5F4BE832E8449B6B80D]::1AEDD44B42AE21CE72E45CBAFBB40101","Quest Items","Квестові предмети"
"[37A714694BC3F5F4BE832E8449B6B80D]::B489B7C24C75E1871A58FCA0C7C23EC9","SELL","ПРОДАТИ"
"[3A0BF58E4B4919E26EEA11B97BC75339]::43B3A3AC41362BC709B757BD6820BAD8","Ingredients","Складники"
"[3A1FCE4B44131D15F3AA71A3F741F299]::DE70DC814422A2C3C7821A90815377AB","Pillar","Голова"
"[3A30F3BF4DC7F7B7D95E1E824A8FD2FC]::FD3523BA49ED05DF2AF0229ADC1419B2","Upgrade","Поліпшення"
"[3A30F3BF4DC7F7B7D95E1E824A8FD2FC]::9B66764847C245B802696F9837D698D6","or","або"
"[3EC143264B7BE39418E130824F465C17]::5C859DA8424CA920B694239624DE3666","Custom Marker","Власний указівник"
"[3EC143264B7BE39418E130824F465C17]::7B62DF004F140BCA2EEF1A8231B9BAC6","Custom player marker","Власний указівник"
"[40B10D49420772F424137895D60C8B8D]::2C4F64BA494EB2F435F90AB95009A598","Details","Деталі"
"[44D084BC4F9E43FDCA98E1AC9407387C]::F058801749D795410BBB4A94DB7C0C18","MISSION CANCELLED !","МІСІЮ СКАСОВАНО !"
"[44D084BC4F9E43FDCA98E1AC9407387C]::C65E92AD4BE61CB2BE08A898CD025699","MISSION FAILED!","МІСІЮ ПРОВАЛЕНО!"
"[44D084BC4F9E43FDCA98E1AC9407387C]::5453D8B44BF18864512E5FBA2090CAFB","INVESTIGATION SUCCEEDED !","РОЗСЛІДУВАННЯ ЗАВЕРШЕНО!"
"[45C7828747AD19606E0DF7869F5E620B]::F99883DA42FDBC74EFC10F8058C067BE","Mission Update","Оновлення місії"
"[49FE5BC947551AB7DB66159D651C0140]::D88CDE814C78416243B203A1205ADA62","Hard Mode","Складний режим"
"[49FE5BC947551AB7DB66159D651C0140]::276DE0CB4D156AE1649E83871D31F684","New Game","Нова гра"
"[49FE5BC947551AB7DB66159D651C0140]::6478524C4A8AD5F6A80DC9AA725966AD","New game","Нова гра"
"[49FE5BC947551AB7DB66159D651C0140]::99FAF2FA44A7346D36D7F598F1DE018D","New game","Нова гра"
"[49FE5BC947551AB7DB66159D651C0140]::5297450F4B1E95E4B4B8148134B1CA9B","Normal Mode","Звичайний режим"
"[49FE5BC947551AB7DB66159D651C0140]::D5386E69415DA98FF55F3C82A0298A6E","Play Vampyr in a more challenging way:<cf><cr>- Your power as a vampire is tied to the citizens you choose to Embrace.<lf>- Enemies are harder to kill and hit harder.<cf>- Experience points rewarded by killing enemies in combat are reduced.","Play Vampyr in a more challenging way:<cf><cr>- Your power as a vampire is tied to the citizens you choose to Embrace.<lf>- Enemies are harder to kill and hit harder.<cf>- Experience points rewarded by killing enemies in combat are reduced."
"[49FE5BC947551AB7DB66159D651C0140]::200052CE45563B87B39C17B336C13FFD","Play the original Vampyr experience:<lf><cf><cr>- Character progression is faster if you kill citizens.<cf>- Combat difficulty is linked to the number of citizens you kill. ","Play the original Vampyr experience:<lf><cf><cr>- Character progression is faster if you kill citizens.<cf>- Combat difficulty is linked to the number of citizens you kill. "
"[49FE5BC947551AB7DB66159D651C0140]::571E2A8145DF9A1078FF63BE27F8C67B","Select","Обрати"
"[49FE5BC947551AB7DB66159D651C0140]::27BEBC884B11E911EAEB3A93C3A238F2","Story Mode","Сюжетний режим"
"[49FE5BC947551AB7DB66159D651C0140]::C66DED8F4EE1388DD22535B46874B14C","Play Vampyr with low challenge. This will cut an important part of the experience, but will allow you to enjoy the story and explore with little danger:<cf><cf>- Combat is very easy.<cf>- There is no reward for finishing this mode without killing any citizens.","Play Vampyr with low challenge. This will cut an important part of the experience, but will allow you to enjoy the story and explore with little danger:<cf><cf>- Combat is very easy.<cf>- There is no reward for finishing this mode without killing any citizens."
"[49FE5BC947551AB7DB66159D651C0140]::DEE17FCB414FC52BE06F689DAF8AD151","You will NOT be able to change Difficulty mode during your playthrough.","You will NOT be able to change Difficulty mode during your playthrough."
"[4A3B5C374CB28ADBCF50C2A72A0BAE6C]::06DD55FC4FD82EA12663A0B708BDAFD3","OR","ЧИ"
"[4AAA42BE44B3E78DC949F0B3C0AC203F]::FFD3D52E43772075D377B4B190930E10","Dead","Dead1"
"[4AAA42BE44B3E78DC949F0B3C0AC203F]::329D409849B2091DFB8D72A993E64AE4","Default","Типово"
"[4AAA42BE44B3E78DC949F0B3C0AC203F]::A731EE9C450571FC4F494FBFCDF22719","Killed","Убито"
"[4AAA42BE44B3E78DC949F0B3C0AC203F]::7119817D44A735D7A90C769E2F03F837","Missing","Розшукується"
"[4AAA42BE44B3E78DC949F0B3C0AC203F]::6E084DFB4F45D50D23167699D78DE25F","Unknown","Невідомо"
"[4B2303784C343F275DBA8D80A32D8447]::4F8D2922472432ABC116B29D224E05C1","Stun","Приголомшення"
"[4BC029D94B505E408983118FE57700EA]::D16C19984683E7F8B0B3DD96A90E8485","Change Account{0}","Змінити обліковий запис{0}"
"[4BC029D94B505E408983118FE57700EA]::2DDF74704582B65EDAE39EAB6401BDA4","Erase","Стерти"
"[4BC029D94B505E408983118FE57700EA]::A0E9F45A48D054066AF10986543BF60D","Select","Обрати"
"[4D92F482418E48E26FC49FBC6FE7D10B]::880D044E4E5BF8092813569B81C6EDE6","The Blood Quality of the Citizens is largely influenced by their health and the number of hints you gathered before Embracing him or her.","Якість крові містян залежить від їхнього стану здоров'я та кількості здогадок, про які ви дізналися до того, як з'їсти його чи її."
"[4E8D9A7540173B3D0B1244BE86CA1B10]::C9518301439CD772F42D94A9E06EC13F","As of late, the rumours that surround Whitechapel are ripening into facts. The police had suspected the district for the past three months, of hosting what might have been the midpoint of London's medicine black market. It is now proven. <lf><lf>Police forces conducted yesterday around noon one of their most widespread roundups, raiding the neighbourhood, arresting four-dozen suspects, and seizing more than a ton of drugs. The medicine is known to have been acquired through illegal means and the authorities are currently trying to contain and suspend what appears to be a capital-wide traffic.<lf><lf>Several inhabitants of Whitechapel have condemned the intervention: the arrested citizens were owners of the drugs, not resellers, and even if they did refuse to disclose their supplier (legal or not), they all had a proven need for these pills and tablets and capsules. The brutality of the intrusion was also denounced by resident and nurse Dorothy Crane, who knew of the frailty of the men and women taken into custody.<lf><lf>A rally is organized this evening at 5 pm on Burslem Street to discuss and possibly protest the arrest. Your servant will be there to collect testimonies: come in numbers.<lf><lf>E.W.","As of late, the rumours that surround Whitechapel are ripening into facts. The police had suspected the district for the past three months, of hosting what might have been the midpoint of London's medicine black market. It is now proven. <lf><lf>Police forces conducted yesterday around noon one of their most widespread roundups, raiding the neighbourhood, arresting four-dozen suspects, and seizing more than a ton of drugs. The medicine is known to have been acquired through illegal means and the authorities are currently trying to contain and suspend what appears to be a capital-wide traffic.<lf><lf>Several inhabitants of Whitechapel have condemned the intervention: the arrested citizens were owners of the drugs, not resellers, and even if they did refuse to disclose their supplier (legal or not), they all had a proven need for these pills and tablets and capsules. The brutality of the intrusion was also denounced by resident and nurse Dorothy Crane, who knew of the frailty of the men and women taken into custody.<lf><lf>A rally is organized this evening at 5 pm on Burslem Street to discuss and possibly protest the arrest. Your servant will be there to collect testimonies: come in numbers.<lf><lf>E.W."
"[4E8D9A7540173B3D0B1244BE86CA1B10]::1292C73E4E49DB1583E48FB487C69BF7","Whitechapel police raids","Поліцейські облави у Вайтчепелі"
"[507EAD474330D4EB771729B93D0668D4]::EA9FF1FC450E47A4AC5736906213E7FE","BACK","НАЗАД"
"[507EAD474330D4EB771729B93D0668D4]::CBC77CC24B4B75C6CB0BD6860E3096FD","Title","Title"
"[50D8AF1C4C561E20C412A4BB2B5160AB]::D4F283C9453286F605303B8B7A4DA903","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the vampire can choose the shapes of the Blood flow.","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the vampire can choose the shapes of the Blood flow."
"[516FD8F840852FE4231CCFA9FBADA583]::83EEEC8C43060045D9D3A1BF6E3CE74F","Manage your save","Manage your save"
"[516FD8F840852FE4231CCFA9FBADA583]::99EAD9EE403DA0BEF89B58ADE152277C","Rest and pass to the next day.","Відпочиньте до наступного дня."
"[516FD8F840852FE4231CCFA9FBADA583]::184B5582422E163063C3FCA5121707BC","Save Management","Save Management"
"[516FD8F840852FE4231CCFA9FBADA583]::4A31779B47E72841DA7BF3B503810FB4","Window title","Window title"
"[5326937B49CCBD4E95C0A0B1D851B397]::F35D137F48F61E1A6A2BD08D498E01A1","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the vampire can choose the shapes of the Blood flow.","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the vampire can choose the shapes of the Blood flow."
"[532A829C489B887E5E72D9B810633F36]::E7423C844BDC9109AF25198A8DFF32AD","Details","Деталі"
"[532A829C489B887E5E72D9B810633F36]::553CF135477805075F40DCAEE3E4D39A","LOCAL INVESTIGATIONS","МІСЦЕВІ РОЗСЛІДУВАННЯ"
"[532A829C489B887E5E72D9B810633F36]::7C5648834FDC05EF8C778BAB8AE062A6","Track","Track"
"[532A829C489B887E5E72D9B810633F36]::F403E19A40600BEF82229380FAB681FF","Track","Track"
"[532A829C489B887E5E72D9B810633F36]::45D640F84C34A073499EE4A4A8B059F8","Unknown District","Невідомий район"
"[532A829C489B887E5E72D9B810633F36]::AE44E1D74DE9A07C0D83B2A2DC7660C6","Untrack","Untrack"
"[532A829C489B887E5E72D9B810633F36]::D610B43E4CEAAAD724991ABF3777A581","[District Name]","[Назва району]"
"[54192A2F499D6C3BE619359DADDEC5DC]::1CC96AC8450238078E118A90A30A93D7","APPLY SETTINGS","ЗАСТОСУВАТИ НАЛАШТУВАННЯ"
"[54192A2F499D6C3BE619359DADDEC5DC]::D311BBD44E1057B4F4D8ABB44867AABD","Full Screen","Повний екран"
"[54192A2F499D6C3BE619359DADDEC5DC]::6FFEA98A43466A31CBF255B5A1820206","OFF","ВИМК"
"[54192A2F499D6C3BE619359DADDEC5DC]::CAD6A5C041802FB5E82E84A849DD3203","OFF","ВИМК"
"[54192A2F499D6C3BE619359DADDEC5DC]::AF9C594C4422C923E6F84E9FFEDB6D06","ON","УВІМК"
"[54192A2F499D6C3BE619359DADDEC5DC]::F4A770A945ED03F73B0AA6B9CEC83CF7","ON","УВІМК"
"[54192A2F499D6C3BE619359DADDEC5DC]::C6ABE95C49CD3392D6FBEF8BC90BCE26","Options: Video: General","Налаштування: Графіка: Загальні"
"[54192A2F499D6C3BE619359DADDEC5DC]::634BB7FB4BF5157A15B6B589BCDF1E5D","Resolution","Роздільність"
"[54192A2F499D6C3BE619359DADDEC5DC]::597116CB450D28A7572CCEBAAF8F70D9","V-Sync","V-Sync"
"[5431C538475C5A8C615C87B977BCAE61]::66BF186945D6E1FB364770AF7A030A7A","{TotalAmount}","{TotalAmount}"
"[55B44AE94654C5220A5FE7BD2D3AF4DA]::FDE0692C44B71F00AA3DD88970AECF97","Health Bar","Шкала здоров'я"
"[55B44AE94654C5220A5FE7BD2D3AF4DA]::75F6FB074C9CCF32C1E9DF825D72A712","This is your health bar, it tells you when you are dead, and when you are alive.","Це ваша шкала здоров'я, яка вказує чи живі ви, чи мертві."
"[55DFFB4243A1789D9E3FBFA4AE76377F]::91B48B484AA965B6115339AEFCDE1BFA","Sanitized","Оздоровлені"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::707B1702406D35602D069EB2D1DEE329","Critical","Критично хворі"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::421AE9E34341425CD9F0B0833E5807F8","Health status","Стан здоров'я"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::A5C0232348A01D56EF26E5A5F3E98187","Healthy","Здорові"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::8D6FDBF9474C84B74DA41F91B5133F98","Hostile","Ворожість"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::292FB62E49C5F1CC93C8C9A0C7D66336","Serious","Серйозно хворі"
"[55DFFB4243A1789D9E3FBFA4AE76377F]::7434E35745E1B2FFA55619ADF7A2B723","Stable","Стабільно"
"[55FA9F8C4F4D301AD1FFDB8555CF7F37]::F17768D14712A6B6217E16986C6F95DC","Player Location","Ваше розташування"
"[55FA9F8C4F4D301AD1FFDB8555CF7F37]::44B11F1643D0844C2235B1BCDBC64561","You are here.","Ви тут."
"[576318F74DC9DB201A5C719FEABD5299]::C21DE96745A878E4E85F5BA9E1E370A9","CANCEL","СКАСУВАТИ"
"[576318F74DC9DB201A5C719FEABD5299]::05AB312E40BEFD4EBCD92AB8898166BE","QUIT","ВИЙТИ"
"[5871706F4A5C273983040E92092B7376]::B505581446EE8F3CC3ABAFBA12337DDF","District ","Район "
"[5871706F4A5C273983040E92092B7376]::23724AF74CE6E8FD00C4638F70C80D47","The prices and stocks of the merchants in this district may have changed.","Ціни та запаси крамарів у цьому районі могли змінитися."
"[5992323C41D62F2829957D8704D222BD]::F9F234A349B209B67659A585A5D7AFCF","NO CLASS CHOSEN","NO CLASS CHOSEN"
"[5D1D8C394D636F5E68AD82AA9B270A19]::F7B9E1BC42BDCB558D6535B60F6DEF0D","{Level}: Spent: {Current}/{Something} = {Percent}%, Locked: {Locked}/{LockedTotal} = {LockedPercent}%","{Level}: Spent: {Current}/{Something} = {Percent}%, Locked: {Locked}/{LockedTotal} = {LockedPercent}%"
"[5D401CD042A00983D0891E86DBAA30FB]::302709974C09DEDCC4FEFB9168D8B649","Bite","Bite"
"[5D401CD042A00983D0891E86DBAA30FB]::F5C2D4BF45A22610D80580B23B655CBF","Bite Attack Melee","Bite Attack Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::2611E0224468D2A8BC4516A45823F616","Blood","Кров"
"[5D401CD042A00983D0891E86DBAA30FB]::2E3AE1CD4322BBB57C433B9CC280D0C3","Blood","Кров"
"[5D401CD042A00983D0891E86DBAA30FB]::1D5FECD446CDDC6A4E8515B704456EB4","Body","Тіло"
"[5D401CD042A00983D0891E86DBAA30FB]::70AC071844A018EBDC54C3BEBBADDF3C","CRITICAL","CRITICAL"
"[5D401CD042A00983D0891E86DBAA30FB]::886E3421413C7BFC69E3F29E84459C6B","Claw Melee","Claw Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::68CC62A148813E8EB3B3E5BFE1BB17D6","FOUND DEAD","FOUND DEAD"
"[5D401CD042A00983D0891E86DBAA30FB]::7918BFAA47EF4F974D7EB7950B8130E8","FOUND DEAD","FOUND DEAD"
"[5D401CD042A00983D0891E86DBAA30FB]::93B9BDC94B6696B8663B57BE84944288","FOUND DEAD","FOUND DEAD"
"[5D401CD042A00983D0891E86DBAA30FB]::B2C643B24D66158CEDB974AC1C61D989","FOUND DEAD","FOUND DEAD"
"[5D401CD042A00983D0891E86DBAA30FB]::2E52E86F4D12D70DDEDACB90FF2D7435","Fury Melee","Fury Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::3A6D46684F58DD929FE7BC880076C860","HEALTHY","ЗДОРОВИЙ"
"[5D401CD042A00983D0891E86DBAA30FB]::1C24515441285CB46938EBAE595F178F","Instinct","Instinct"
"[5D401CD042A00983D0891E86DBAA30FB]::16C4441E4112EB4086F7BEA41D7D6C9F","Hostile","Hostile2"
"[5D401CD042A00983D0891E86DBAA30FB]::BA9D72EA4B38D3E0FA9B2A8DE2389AEE","MISSING","РОЗШУКУЄТЬСЯ"
"[5D401CD042A00983D0891E86DBAA30FB]::C8726BA045D0A151496047876F698769","Melee","Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::51DC15B644C5F7442FC55CBE4C7B4438","None","None"
"[5D401CD042A00983D0891E86DBAA30FB]::C5DBB5224450217791E6B5B2FEDC589E","PLAGUE CASUALTY","ЖЕРТВА ЧУМИ"
"[5D401CD042A00983D0891E86DBAA30FB]::4D12B7C74EB3D2D2D27C339A7D3003FF","Player Off Hand Melee","Вторинна зброя гравця"
"[5D401CD042A00983D0891E86DBAA30FB]::6995A0554B3370F6782697BDCE3B1B40","Ranged","Ranged"
"[5D401CD042A00983D0891E86DBAA30FB]::9E7901464C3FE0826BEA4FABD772AE27","Ranged with Melee","Ranged with Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::595BC4384FF7DE3A481080A1B06700D6","SANITIZED","ОЗДОРЕВЛЕНИЙ"
"[5D401CD042A00983D0891E86DBAA30FB]::D2E13AB040E1F3CE0F5B28A8209CBB9A","SERIOUS","СЕРЙОЗНИЙ"
"[5D401CD042A00983D0891E86DBAA30FB]::32991B6A44B6E4FB0033AEAD27E94D5E","STABLE","СТІЙКИЙ"
"[5D401CD042A00983D0891E86DBAA30FB]::4C9DBF1E4066564FF3B5E1BACC69B856","Science","Наука"
"[5D401CD042A00983D0891E86DBAA30FB]::D5AD11C940904ECF00910EAE365629C0","Shadow","Тінь"
"[5D401CD042A00983D0891E86DBAA30FB]::D3A3E7584EB7FB164BEEA9BEC93202EB","Throw","Кинути"
"[5D401CD042A00983D0891E86DBAA30FB]::FCBA4AFA48C66F66EA51E9ABABB59FF7","Unarmed Melee","Unarmed Melee"
"[5D401CD042A00983D0891E86DBAA30FB]::57E0BCE64CA6B864864ED18125CD30DD","Unknown","Невідомо"
"[5EC46FE945F6556CDFBFE4AB7D3941B0]::29AAC096483CEDF30C4562B1957CEC57","Unknown","Невідомо"
"[5EC46FE945F6556CDFBFE4AB7D3941B0]::28FC69954B3ACED9D54E338254816DCF","XP","ОД"
"[5EC46FE945F6556CDFBFE4AB7D3941B0]::D0C586F642BB047ADDF4DB930CE7B497","XP","ОД"
"[5FFDA5574A95824486DDABBC4AC07040]::38044EF14E956158E9C658A91003B315","Magazine","Набоїв"
"[5FFDA5574A95824486DDABBC4AC07040]::EFC3126D43D4AACE9C7B9FA727F75CE4","Magazine","Набоїв"
"[5FFDA5574A95824486DDABBC4AC07040]::E19913EB44F5829FAF71DAACFB7D4151","Reload","Перезаряджання"
"[5FFDA5574A95824486DDABBC4AC07040]::EA0140A441878D79A188F59753BC3C7A","Reload","Перезаряджання"
"[5FFDA5574A95824486DDABBC4AC07040]::69E6E73349BBF7375CE4318808DF3C5F","Speed","Швидкість"
"[5FFDA5574A95824486DDABBC4AC07040]::9FD5A44545A463C73AC2EB91596B3B78","Speed","Швидкість"
"[5FFDA5574A95824486DDABBC4AC07040]::91B560D544716766AC77E0BA727DB906","Stamina","Витривалість"
"[5FFDA5574A95824486DDABBC4AC07040]::E0D7849D4BBB5821F14399978E71CAB3","Stamina","Витривалість"
"[5FFDA5574A95824486DDABBC4AC07040]::E994C9B643E0984348ED34ACC1B4701F","{0} {0}|plural(one=second,other=seconds)","{0} {0}|plural(one=second,other=seconds)"
"[6344CCAB4B5B50FDBF75DB98A6515485]::F07804CB41296EE313566AB76762B3E7","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the Vampire can choose the shapes of the Blood flow.","During this Heavy flow of Blood, the anticoagulant may not have enough time to break down the blood. That's when the clots form. With time the Vampire can choose the shapes of the Blood flow."
"[650323224F74E8D6864814BD5024E8F0]::5B9C62564DEE4A67C582D8A3EADE773F","Details","Деталі"
"[650323224F74E8D6864814BD5024E8F0]::CB1FD28548D04CE5DBF0F884E0F739DF","Details","Деталі"
"[650323224F74E8D6864814BD5024E8F0]::2859F0B54438DF0FBCB8F198D9490C73","No investigations","Жодних розслідувань"
"[650323224F74E8D6864814BD5024E8F0]::49443EA7499E62F4152A9594FAA3D6CF","Track","Слідкувати"
"[650323224F74E8D6864814BD5024E8F0]::CAF3CA744CE132580FF4068B18847436","Track","Слідкувати"
"[650323224F74E8D6864814BD5024E8F0]::2701947749999592B0F6D7AAE0354788","Untrack","Не слідкувати"
"[650323224F74E8D6864814BD5024E8F0]::D1FA88344AA859D39EE54D8037FB4D17","Untrack","Не слідкувати"
"[656B7B2C4A198586A86C4BB5A1898784]::87722B164AC9236E3BC0CD8150766D2D","[Body]","[Тіло]"
"[6706CB4E4AFFDB4F6E05D59076B12B83]::550D3A8A480965866826B984AB1C36F6","Shoot","Shoot"
"[680B99F84BFE307AB7C841A126735A5C]::AD1191A04370F55333A16D8ADA68685D","Ingredients:","Складники:"
"[680B99F84BFE307AB7C841A126735A5C]::D4DE98F944136D0C71943EA26B6CBED4","Module effect","Module effect"
"[6C0143F24914CC88A7F1B593D67DC7EF]::F7212A5A4A02FF72B64805956DF9B61F","100 %","100 %"
"[6C0143F24914CC88A7F1B593D67DC7EF]::BE0DF7B545270BD458D355BF5C3E814E","80 %","80 %"
"[6C0143F24914CC88A7F1B593D67DC7EF]::D7CE74C04863F5287E5C2AB44A7707F4","90 %","90 %"
"[6C0143F24914CC88A7F1B593D67DC7EF]::AD0E51374B83F9326768CAA8F357AC54","Anti-Aliasing","Згладжування"
"[6C0143F24914CC88A7F1B593D67DC7EF]::C54ED0FA4597C06E8BD5AB8D6E1CE0D2","Effects Quality","Якість ефектів"
"[6C0143F24914CC88A7F1B593D67DC7EF]::BEA1DB6043719200A61C55B3401DD4F4","FXAA 2X","FXAA 2X"
"[6C0143F24914CC88A7F1B593D67DC7EF]::D822EECD440FBB39FB12998FE9DABB36","FXAA 4X","FXAA 4X"
"[6C0143F24914CC88A7F1B593D67DC7EF]::1A3CBACC4682B08055FBB581F072AE89","FXAA 6X","FXAA 6X"
"[6C0143F24914CC88A7F1B593D67DC7EF]::35F72F2944D17B077F46F180E4E6091C","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::3660401C4A09528034E81585A44C7251","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::493D3B1F4B9CC25E6977A9A81C860717","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::56E95BB14BCB082EBA440C963F39F948","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::87A580884E3FA3FD3B2392A93B743451","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::962C964644FA2451B0D0B8AA0770D964","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::B1DAEE4B467E599B96E008BF7821769C","High","High"
"[6C0143F24914CC88A7F1B593D67DC7EF]::3049B8C5420736AF8EEFC7AC6A6BFC2D","Low","Низьк"
"[6C0143F24914CC88A7F1B593D67DC7EF]::54A4A85D4A60C4A63DAF5E83ED9589BD","Low","Низьк"
"[6C0143F24914CC88A7F1B593D67DC7EF]::87D1CE2D4CB062BDFAF300BE834B54BD","Low","Низьк"
