"Key","Source","Translation"
"[254001EB4FD2389732C16B93C86C88FB]::53945F0B42E81F65ED384E9F339FF3D6","Why are you poisoning your husband?","Why are you poisoning your husband?"
"[254001EB4FD2389732C16B93C86C88FB]::E9C1A29841EC4E2173FBB6917C0D3FBB","You don't believe him?","You don't believe him?"
"[254001EB4FD2389732C16B93C86C88FB]::5D50143446A7A3E30BD2EDAAB5AF4CF1","You were the real threat!","You were the real threat!"
"[254001EB4FD2389732C16B93C86C88FB]::088D7BBA48E5D624D72112A8439E0668","You will miss him some day...","You will miss him some day..."
"[254001EB4FD2389732C16B93C86C88FB]::C527B8F6424BB1938D4B5FBC69D542FB","Why do you and Clarence argue so much?","Why do you and Clarence argue so much?"
"[254001EB4FD2389732C16B93C86C88FB]::FCEC8D42406E1041063041864B2565C6","About your financial situation?","About your financial situation?"
"[27D6E9F5400C829A9B9930ADBD3FEE8F]::F40A388D43ED528F9046D28E650176CE","Noticed anything suspicious?","Noticed anything suspicious?"
"[27D6E9F5400C829A9B9930ADBD3FEE8F]::2A3B5D4C4C40B3CB7C2C81ABAE1A0866","Please, calm down.","Please, calm down."
"[27D6E9F5400C829A9B9930ADBD3FEE8F]::2EA805944DFC7140CD0E91A459E15CCD","Why were you admitted?","Why were you admitted?"
"[27D6E9F5400C829A9B9930ADBD3FEE8F]::7782788641699A4DB7F6118C9283E629","Surely it's not that bad.","Surely it's not that bad."
"[28D0283946AB73DADDA98F8D91373C91]::8645FD264A4ED0504AAB07ABDD27FBED","About this part of town?","About this part of town?"
"[28D0283946AB73DADDA98F8D91373C91]::89823C6D488CE555F53EAFBD2CF0DF4F","Let's trade.","Let's trade."
"[28D0283946AB73DADDA98F8D91373C91]::39D06D3B4187F8E8AF7A4EB5339CB46D","Personal questions.","Особисті запитання."
"[28D0283946AB73DADDA98F8D91373C91]::F8D4ABBD490C7E3B39EE2389AAA3E4A9","Tell me about your work?","Tell me about your work?"
"[28D0283946AB73DADDA98F8D91373C91]::4A3616F64D87A6B8FD14E7AAA2449F5A","You still use your husband's name?","You still use your husband's name?"
"[28D0283946AB73DADDA98F8D91373C91]::C7EA1D2B411D601F736D51B83B5B040A","Your life in London?","Your life in London?"
"[2A0BC876498A189873F9EAAE571CBF42]::2D99073F41DF27BC262EF687E192F63B","About Seymour's death?","About Seymour's death?"
"[2A0BC876498A189873F9EAAE571CBF42]::FFD3BAD2423EC8B9229F01B4C44CD267","About Seymour's demons?","About Seymour's demons?"
"[2A0BC876498A189873F9EAAE571CBF42]::9B451F014BDE271BECF011B9DA7CA443","Did Seymour tell you everything?","Did Seymour tell you everything?"
"[2A0BC876498A189873F9EAAE571CBF42]::7667A5C64EDCBEF57EC429A0C4ABF707","He is fully responsible.","He is fully responsible."
"[2A0BC876498A189873F9EAAE571CBF42]::9925D5554C9DCDB0EE02D8820F6E0396","The human mind is a mystery...","The human mind is a mystery..."
"[2A0BC876498A189873F9EAAE571CBF42]::D97A0D6E475BF4AC15DD1592490C6C90","Justice is the cure.","Justice is the cure."
"[2A0BC876498A189873F9EAAE571CBF42]::C18DACF342FE07445DF436BF05E09FE5","Let's trade.","Let's trade."
"[2A0BC876498A189873F9EAAE571CBF42]::2BB907E04E570D318B52CEA72EC44801","Personal questions.","Особисті запитання."
"[2A0BC876498A189873F9EAAE571CBF42]::CCA42AC14A50E149A3C4EFA2179A9260","Seymour avoided being judged.","Seymour avoided being judged."
"[2A0BC876498A189873F9EAAE571CBF42]::6FFD6F7F4513027C654EF0B014423354","This must stop!","This must stop!"
"[2A0BC876498A189873F9EAAE571CBF42]::DE0D7A8948CADFC5B83A13B95016CF74","Turn yourself in.","Turn yourself in."
"[2A0BC876498A189873F9EAAE571CBF42]::2B2377964C2F93BC73D2DA860991ABAB","Very convenient!","Very convenient!"
"[2A0BC876498A189873F9EAAE571CBF42]::0910C6F34C49867AAA60BBAA17992594","Why did he confess?","Why did he confess?"
"[2A0BC876498A189873F9EAAE571CBF42]::85F98E2542D824A958C28382BD6FE995","Why do you protect Seymour?","Why do you protect Seymour?"
"[2A0BC876498A189873F9EAAE571CBF42]::A51E103C48D3B3F058FAC59CA6EC7630","You can't protect him forever.","You can't protect him forever."
"[2A0BC876498A189873F9EAAE571CBF42]::0A5F63E1463B4C50F402C88721FF3F11","You knew your son was a threat.","You knew your son was a threat."
"[2A0BC876498A189873F9EAAE571CBF42]::EC6EE3E64810254C6021B7AD2FED6869","You'll avoid the trial.","You'll avoid the trial."
"[2A0BC876498A189873F9EAAE571CBF42]::ECF4FC7045868BBC30BEC7A71D10207A","You're not responsible.","You're not responsible."
"[2A0BC876498A189873F9EAAE571CBF42]::E1639D99491C3BB89EE6F78C82B10EC2","Your life in London?","Your life in London?"
"[2A0BC876498A189873F9EAAE571CBF42]::63B6B1D944880D8D70986A99087B5653","Your son is a murderer!","Your son is a murderer!"
"[2AEF699448DDFCFFF44BC7BC6650AA90]::1A81C613468B25ED3363A897F1C8A8D8","How is the sanitary situation?","How is the sanitary situation?"
"[2AEF699448DDFCFFF44BC7BC6650AA90]::E302CF384282E92E5C56888AF7DFB7D0","Is Lord Redgrave fighting too?","Is Lord Redgrave fighting too?"
"[2AEF699448DDFCFFF44BC7BC6650AA90]::C008D67340221D39025783A801FC9F33","The Vampire Hunters are dangerous.","The Vampire Hunters are dangerous."
"[2AEF699448DDFCFFF44BC7BC6650AA90]::1BBFBF8C47863F766BA413976EB4BB24","What is the situation in the Club?","What is the situation in the Club?"
"[2B76DEE2494FB6A937A57492EA5A81E8]::7CD39A4C41533CA7E421F2AE686946CA","Let's trade.","Let's trade."
"[2B76DEE2494FB6A937A57492EA5A81E8]::ACEFCB084ED06CA4FDDEE488B91333BF","Personal questions.","Особисті запитання."
"[2B76DEE2494FB6A937A57492EA5A81E8]::40AB47B94AC97AB5EF88A1869A697FFF","Your life in London?","Your life in London?"
"[2BCC57BD4378C7C1E33A5FAACB86A132]::0F10B3494A58022B2425EAA582277196","Let's trade.","Let's trade."
"[2BCC57BD4378C7C1E33A5FAACB86A132]::60DDA14A4C3F080570AFB1BA80150B93","Personal questions.","Особисті запитання."
"[2BCC57BD4378C7C1E33A5FAACB86A132]::314D687B486EF78BA2725F833D516ED5","Your life in London?","Your life in London?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::1C89C0234ED3255069C582B5E1C9E4B3","About your medical error.","About your medical error."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::F9A65EDA4400988D70E5988820B0549F","About your medical error.","About your medical error."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::67B6B2114EF2AA869DD6E49F70B5EB06","Don't force me to stop you.","Don't force me to stop you."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::56F8A8264B5489DEC9A0B69EC6AF78E1","How can you be so irresponsible?","How can you be so irresponsible?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::329298BB420967D580C07CB4C223C0C7","Nature of the mistake?","Nature of the mistake?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::1674BCA54D302E1D97E09A97766C3C84","Plan after your resignation?","Plan after your resignation?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::0ECE8FD74BC02F715FD038A71EBAF9CA","Please quit!","Please quit!"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::E7DE78CA4EF515EF43E80395A5181FEB","This can't be a long-term solution.","This can't be a long-term solution."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::787949F342860F2C9D3D7396C610CF87","What happened to you?","What happened to you?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::A40892364FA84B69C3DA1F8438668866","Who was he?","Who was he?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::FBC89F2A4B235435F391C7BFA7A288F9","Why not stop practicing?","Why not stop practicing?"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::73D7EDC84866608E44B31ABBA28669C4","You are taking drugs.","You are taking drugs."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::2029E6F14B353758125243A2EB9C19DA","You could be fired!","You could be fired!"
"[2BF3DA0647C2244A3B8FD9A5505831CE]::3BEFF1C44E5B2C1FE266A59E39AB88CC","You should resign, now.","You should resign, now."
"[2BF3DA0647C2244A3B8FD9A5505831CE]::D1A8F7F3469C897F3810038DAC715AC0","You're a disgrace!","You're a disgrace!"
"[2C76BF514BD010C21890A1B6EF8DD2F1]::9389526B4AB1A210EFDBCFBE46C8794D","How can I?","How can I?"
"[2C76BF514BD010C21890A1B6EF8DD2F1]::2654BBDF468E0FF0D13EBB8BE7D4C421","I feel like a hypocrite.","I feel like a hypocrite."
"[2C76BF514BD010C21890A1B6EF8DD2F1]::A4D724A443AE8415D1F10286F0E37371","I'm learning... every night.","I'm learning... every night."
"[2C76BF514BD010C21890A1B6EF8DD2F1]::F5502F214DD7BFFEE9605B9ECC5FCCFA","I'm not a religious man.","I'm not a religious man."
"[2C76BF514BD010C21890A1B6EF8DD2F1]::FF0757754E0034ADDB6BE39338DA3DE2","It sounds like a bad joke!","It sounds like a bad joke!"
"[2C76BF514BD010C21890A1B6EF8DD2F1]::E9AD4B7946056C6766190DB3CA5DD0AB","She was kindness incarnate.","She was kindness incarnate."
"[2C76BF514BD010C21890A1B6EF8DD2F1]::07E0C709497908A87ACF389B1C476596","You may be right...","You may be right..."
"[2D040C7546193460F72F51908FCCDFBD]::8A8D0D4D444EA5E49E89D89F9964B58E","Let's trade.","Let's trade."
"[2D040C7546193460F72F51908FCCDFBD]::9C56AE1A41BED8D00403A08CE02A7BE7","Personal questions.","Особисті запитання."
"[2D040C7546193460F72F51908FCCDFBD]::D382AD8F4D896BB3DDAF888CA729B9AE","Your life in London?","Your life in London?"
"[2D1648EC4E203C932E3A239C5777D6BE]::211F8C5342589AE025DA458E7661E422","A betrayal?","A betrayal?"
"[2D1648EC4E203C932E3A239C5777D6BE]::63890A5546CAC1C017875E8F34F1D291","A tragedy?","A tragedy?"
"[2D1648EC4E203C932E3A239C5777D6BE]::0E31C8B14E0D3F4B33B65F9F2EB84B40","About Lord Redgrave?","About Lord Redgrave?"
"[2D1648EC4E203C932E3A239C5777D6BE]::73585D0843E30ABD5F49F4B8D61DEE81","About the Great Hunt?","About the Great Hunt?"
"[2D1648EC4E203C932E3A239C5777D6BE]::45C277954932D11D73FAACB9AD81C31F","Are you afraid of him?","Are you afraid of him?"
"[2D1648EC4E203C932E3A239C5777D6BE]::F0DFA57940ECE7CD3F8551B3308CC83E","Lady Ashbury is an artist?","Lady Ashbury is an artist?"
"[2D1648EC4E203C932E3A239C5777D6BE]::BE73506C40A104CA2C4BEBA194A703DF","You do know him?","You do know him?"
"[2D16D85C43CA3B5988B7D5B69E20985A]::7B0D8E2148361CD30798D19355E529C1","His place may be in an institution...","His place may be in an institution..."
"[2D16D85C43CA3B5988B7D5B69E20985A]::3D7B18624CCC45C653C9838A7F536BFC","Is your brother your accomplice?","Is your brother your accomplice?"
"[2D16D85C43CA3B5988B7D5B69E20985A]::68F1F41E43842AD091F7E9AD63361046","What happened in that laboratory?","What happened in that laboratory?"
"[2D16D85C43CA3B5988B7D5B69E20985A]::B760487B4496D70465AFEE8C7C4E7474","Why feel so guilty about your brother?","Why feel so guilty about your brother?"
"[2D16D85C43CA3B5988B7D5B69E20985A]::F50F02CC4677A274324775A4BFAAB0B6","Why feel so guilty about your brother?","Why feel so guilty about your brother?"
"[2D16D85C43CA3B5988B7D5B69E20985A]::3A9625F1449C215DF528049764270331","You are fools!","You are fools!"
"[2D16D85C43CA3B5988B7D5B69E20985A]::E7B0261B477D07EB69CBBEAA957FD8A2","You had it coming…","You had it coming…"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::93605F714C79FA4F695641B025837925","All right. Go on...","All right. Go on..."
"[2D67B31D4B1C0E7197D726A24EAA42E1]::339AA6F648C71E49F2393BB87280A8D3","And yet you're still drinking!","And yet you're still drinking!"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::D2565E614C6FFEC8E3AD28ABE7CE0DE3","Anything you like about this district?","Anything you like about this district?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::ADC1CB304A96DCB401902ABF348C1C89","Don't you work at all?","Don't you work at all?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::B60AE08D41E7E4305609A6AA51C74B9D","Let's trade.","Let's trade."
"[2D67B31D4B1C0E7197D726A24EAA42E1]::A9F095CD498180438131BBA045C570BD","No reason at all to rejoice?","No reason at all to rejoice?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::90ECD24C4E7BF0A01EAE4DB65212A80A","Personal questions.","Особисті запитання."
"[2D67B31D4B1C0E7197D726A24EAA42E1]::891E526744E34D21752DC883426BE807","Sean Hampton really saved you?","Sean Hampton really saved you?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::9829D60F4139F8C3D638D48025AB9328","This is a sad story...","This is a sad story..."
"[2D67B31D4B1C0E7197D726A24EAA42E1]::22656B8C43BB9D9E55DF52BFC3907AE4","What do you do for a living?","What do you do for a living?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::EF493F9E43A3CF3E742B9F93DD7BBB20","Why are you so cynical?","Why are you so cynical?"
"[2D67B31D4B1C0E7197D726A24EAA42E1]::CD119C014BA8B6E15D7D23853CB3290E","Your life in London","Your life in London"
"[2E257B1A4DE24D33884689A0BF581821]::B36B2B0F4B21E766459C1F8FEFB9769D","Let's trade.","Let's trade."
"[2E257B1A4DE24D33884689A0BF581821]::21DC26BB428721FEB2DB1B8E8F25E00D","Personal questions.","Особисті запитання."
"[2E257B1A4DE24D33884689A0BF581821]::410E0E4244BACF17A22BFEA4F1A23359","Your life in London?","Your life in London?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::334C8E164F6646369C9667809596715C","Doctor Swansea should be informed.","Doctor Swansea should be informed."
"[2F10426B4B8D11BC49290FA0DF4FCA49]::AFF06710485FB003BE2539B290B57E47","Good will won't last?","Good will won't last?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::7469ADBD4E64098F00009A884A2E19E4","Show respect for the dead!","Show respect for the dead!"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::687F07E8496B0E106B7209ABEA0D64D2","So you're ready to die?","So you're ready to die?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::E8904D77441FC1F765E945BD799D4709","What kind of goods do you sell?","What kind of goods do you sell?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::A148322A4CB8E33CD142C1B7E5CAB577","Who comes here to trade?","Who comes here to trade?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::4A0522A249323D5166658AB3D15875AC","You believe in life after death?","You believe in life after death?"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::28AB18F7482AA6CE642A029C8FE01A32","You steal from the dead!","You steal from the dead!"
"[2F10426B4B8D11BC49290FA0DF4FCA49]::0CF2227C4BE4EBCBCA5E41A9B9B6E449","You will go to jail if caught.","You will go to jail if caught."
"[2F10426B4B8D11BC49290FA0DF4FCA49]::1A7A7560429E865B1DE2FCAB44B721A3","You're a pawnbroker?","You're a pawnbroker?"
"[2F420C0E4EB26CB9D90426ACF055C096]::9B3A15684ACBFAC8B703FB80B4E6A115","Search the corpse.","Search the corpse."
"[2F420C0E4EB26CB9D90426ACF055C096]::5604EE314CADA3FCCD8B2CA1836BB700","What's in his hands...","What's in his hands..."
"[2F9AAC8E400D41F57F9365820FCCC947]::7925776F49C891771234FAAE386299B7","Examine boat.","Examine boat."
"[2F9AAC8E400D41F57F9365820FCCC947]::789EBA3949E8E14D2BC310A095DA645F","Examine outfit.","Examine outfit."
"[2F9AAC8E400D41F57F9365820FCCC947]::7349D762462659BA9703F581217CF492","Examine wounds.","Examine wounds."
"[2F9AAC8E400D41F57F9365820FCCC947]::554CD7894751483CD29B629A37A9B857","Move on.","Move on."
"[2F9AAC8E400D41F57F9365820FCCC947]::8866E34E4897DDD87374A8ACEF235C16","Pick up note.","Pick up note."
"[2FBF589E4F79DD3EDABD2696AB3DFF88]::10E7621A421F54DBBBF0A5BE1908F8F3","About current situation in Whitechapel?","About current situation in Whitechapel?"
"[2FBF589E4F79DD3EDABD2696AB3DFF88]::7BA9AC9E494A1F77FC8A6CBDDEA073C9","Any news of Nurse Crane's dispensary?","Any news of Nurse Crane's dispensary?"
"[2FBF589E4F79DD3EDABD2696AB3DFF88]::2750FFCB4FA58D0EED83EF93C721D841","I'm looking for Nurse Dorothy Crane.","I'm looking for Nurse Dorothy Crane."
"[2FBF589E4F79DD3EDABD2696AB3DFF88]::AC9E2F7A4DA912527347BB93B756F586","Let's trade.","Let's trade."
"[307F94674B8E652B85766CB394440794]::0F890632432BD8FCB96568A82561DFA1","About recent events in the hospital?","About recent events in the hospital?"
"[307F94674B8E652B85766CB394440794]::67F3993B4D407C55A768738BEB9A1208","Doctor Swansea is back?","Доктор Свонсі повернувся?"
"[307F94674B8E652B85766CB394440794]::A529D26D43A81A92F8D803BD4B0791F9","Rumours of shady business?","Rumours of shady business?"
"[307F94674B8E652B85766CB394440794]::673301474637138D6F4B12A87997B30E","The hospital has been attacked?","The hospital has been attacked?"
"[307F94674B8E652B85766CB394440794]::5E389B434375890EF043849A88205332","Your life in London?","Your life in London?"
"[32C0105D4A05601E87BD81A584AE5F4A]::49E4A2FB477FABE8C2890D83B9A3D593","Search the corpse.","Search the corpse."
"[32C0105D4A05601E87BD81A584AE5F4A]::1791B3D14AF9E56DD217CF97D2702BD8","What's in his hands.","What's in his hands."
"[32E6058048C32AEE762F48930BACAF6A]::F3C7F7EE4DAFF94610F9F58B7B07792F","Let's trade.","Let's trade."
"[32E6058048C32AEE762F48930BACAF6A]::E1001AD442640B447BA67B8D3C79CCEE","Personal questions.","Особисті запитання."
"[32E6058048C32AEE762F48930BACAF6A]::73829BC341F1E762EEB998820354B831","Your life in London?","Your life in London?"
"[342A0BC84BB89FAA2909938E34F91722]::FBD91F224FF4AEB5A2EF049FD11D2EB5","Let's trade.","Let's trade."
"[342A0BC84BB89FAA2909938E34F91722]::C3375C684827370EA4DE1CA5A18C32F6","Personal questions.","Особисті запитання."
"[342A0BC84BB89FAA2909938E34F91722]::DE9A990D4204069E63EAC3B16D10CE0B","Stop fooling yourself.","Stop fooling yourself."
"[342A0BC84BB89FAA2909938E34F91722]::312607DB48672CDA3CAEC3AA41E34316","Tempted to join the guard are you?","Tempted to join the guard are you?"
"[342A0BC84BB89FAA2909938E34F91722]::820C71E2480F20828EE9CC988FC611E2","You are a lunatic!","You are a lunatic!"
"[342A0BC84BB89FAA2909938E34F91722]::77C86FA64DC7C56C692B26A65DDFDA10","You have courage.","You have courage."
"[342A0BC84BB89FAA2909938E34F91722]::5D07BB484C033BB6676A4C827588EF7B","Your life in London?","Your life in London?"
"[3625F4FE4D3175CA9F79179B5CE449EC]::9CDF126042B030D64D71FCAD39EDA042","Sean Hampton left the hospital?","Sean Hampton left the hospital?"
"[3625F4FE4D3175CA9F79179B5CE449EC]::47F9FA69428202E2A7BB65809005AA19","Where is Miss Jones’ body?","Where is Miss Jones’ body?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::84B632794508AF91BF00769E0BEF36D8"," I'll be glad to help you."," I'll be glad to help you."
"[37A17AE5460D0A719B3324A6BF7CA0CC]::1612975C448A6832DD6C47B866BA98F4","About the Pembroke hospital?","About the Pembroke hospital?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::5AADA32643E40AEADFA4AF9A42802B99","Tell me about your experiments?","Tell me about your experiments?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::D49E7117413A70112596AAB821FCFDF4","About your work in this hospital?","About your work in this hospital?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::F6F06C98424C2F88EFA1E6BB1840D753","Ackroyd's aversion for modern methods?","Ackroyd's aversion for modern methods?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::A9BEA537447204E26016529000E87849","Do you need my help?","Do you need my help?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::1763BF024F85BA145AF01E8D9401173B","Do you need some help?","Do you need some help?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::EB50C19C4BCD4B74AAA5A6B792F31062","Flattery is useless!","Flattery is useless!"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::772FB6584CD9830DD00F79A67ADE5D20","Research is exhausting!","Research is exhausting!"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::419DA4FC41197318C9AB7882978EA41D","Still think about the recent deaths?","Still think about the recent deaths?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::BD7022B248A398469FE246BAAFCBA695","Tell me about yourself?","Tell me about yourself?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::7C31C35E4CD4CBF7ACDBC0A6B2E89E15","What made you choose that career?","What made you choose that career?"
"[37A17AE5460D0A719B3324A6BF7CA0CC]::548A19674445F5FE4AF177B36CF899CA","You seem quite optimistic?","You seem quite optimistic?"
"[37AF83234F7ACE3AF793BCBFE71813B0]::D9D1F3854A403226C88DD99591923AA5","I believe you.","I believe you."
"[37AF83234F7ACE3AF793BCBFE71813B0]::01EEC3E74087924D8BCE91AD7E317F1A","I don't believe you.","I don't believe you."
"[37AF83234F7ACE3AF793BCBFE71813B0]::CC8B9DAC4436745EB1BA10A0EC4CE4D5","I don't know.","Не знаю."
"[37AF83234F7ACE3AF793BCBFE71813B0]::D05DCB614FF42B84DE0A44A01E6DECB5","I feel played!","I feel played!"
"[37AF83234F7ACE3AF793BCBFE71813B0]::856C74C847DA3F930E2618990A52BF48","I have questions about vampires.","I have questions about vampires."
"[37AF83234F7ACE3AF793BCBFE71813B0]::426B7B4B48F816BA4AE0208973DF799F","I just need information.","I just need information."
"[37AF83234F7ACE3AF793BCBFE71813B0]::1586998D4D5A9B951805FA92E1FE780F","I'm glad to see you.","I'm glad to see you."
"[37AF83234F7ACE3AF793BCBFE71813B0]::B35537A648E8BD253D37909AF3BB3F0C","Is another vampire threatening you?","Is another vampire threatening you?"
"[37AF83234F7ACE3AF793BCBFE71813B0]::D24F40F84F8B97C4B19AFFA71396A019","It is only logical.","It is only logical."
"[37AF83234F7ACE3AF793BCBFE71813B0]::880DC4A247EF0C8381D4C59520999BF1","It's possible.","It's possible."
"[37AF83234F7ACE3AF793BCBFE71813B0]::164F9B7344D04181492930863E1B2A30","Nothing points to that...","Nothing points to that..."
"[37AF83234F7ACE3AF793BCBFE71813B0]::C9EA86FB4245E2BC1FA95A9C553DDDEA","Patients have given you trouble?","Patients have given you trouble?"
"[37AF83234F7ACE3AF793BCBFE71813B0]::BEC120044550A456BCD6CE877DE68928","Please continue...","Please continue..."
"[37AF83234F7ACE3AF793BCBFE71813B0]::36A8EED0459D418C6359379B8047A119","Swansea fancies vampires?","Свонсі любитель вампірів?"
"[37AF83234F7ACE3AF793BCBFE71813B0]::D4BB19EF4E4E0B6D799793A0B66E8794","What do you want of me?","What do you want of me?"
"[3861925D4C169CBC144AD584D1B86470]::5921731C49D496C366E26DB04083D38A","Any studies by the Brotherhood?","Any studies by the Brotherhood?"
"[3861925D4C169CBC144AD584D1B86470]::155D487547E8E270272B42B5FB72D478","Do you know an Old Bridget?","Do you know an Old Bridget?"
"[3861925D4C169CBC144AD584D1B86470]::2C1AB34E475628445EE0C6924417FEA9","I found Harriet Jones.","I found Harriet Jones."
"[3861925D4C169CBC144AD584D1B86470]::D64532594273235C47BA55BA5117F3EC","I met one of them.","I met one of them."
"[3861925D4C169CBC144AD584D1B86470]::B194DA64493F9F6D742E3996EA1D3BE2","Lady Ashbury would know of them?","Lady Ashbury would know of them?"
"[3861925D4C169CBC144AD584D1B86470]::43A4541A41109FC16CCEC1A68A813897","She can barely move.","She can barely move."
"[3861925D4C169CBC144AD584D1B86470]::87689DD54FD844B5D929CC9E6187432B","What is the Ascalon Club?","What is the Ascalon Club?"
"[38CDBE9F454AA99660BFE08420A5D85D]::518A20B94D3A77E5FB16ABB4E8EC9F45","Let's trade.","Let's trade."
"[38CDBE9F454AA99660BFE08420A5D85D]::AC9941974A7324D86ED80DBFBB14A695","Personal questions.","Особисті запитання."
"[38CDBE9F454AA99660BFE08420A5D85D]::546F54B9420FA2590CF716B1820F6FA0","Your life in London?","Your life in London?"
"[3AB28BD24540544B24E81782ED2CF4B0]::603C74DD4E24BA3068D9ADAEC27385E4","About my condition?","About my condition?"
"[3AB28BD24540544B24E81782ED2CF4B0]::8A8EB1A64D46E114887C08BB7CF76731","About the blackmailer?","About the blackmailer?"
"[3AB28BD24540544B24E81782ED2CF4B0]::B64370E5400CBF675041A09806F0A606","I'm feeling played.","I'm feeling played."
"[3AB28BD24540544B24E81782ED2CF4B0]::C31ADF17476D5BF914FE058B1343C624","Is she the reason you recruited me?","Is she the reason you recruited me?"
"[3AB28BD24540544B24E81782ED2CF4B0]::39637DAD42A199D83742449AC8227F08","Must I kill?","Must I kill?"
"[3AB28BD24540544B24E81782ED2CF4B0]::5CEBDDFF45C92C589EF01A9697CC3B2D","That explains your wanderings.","That explains your wanderings."
"[3AB28BD24540544B24E81782ED2CF4B0]::5C501EED436B529B04BD0F8F817F89FA","This is not amusing.","This is not amusing."
"[3AB28BD24540544B24E81782ED2CF4B0]::BD69C6C2490E686F2AD7A59CBF03A903","What do you expect of me?","What do you expect of me?"
"[3AB28BD24540544B24E81782ED2CF4B0]::D4CBA045431391D601670DB695B5BBEC","Where do we stand?","Where do we stand?"
"[3AB28BD24540544B24E81782ED2CF4B0]::3395D60346AFA38E76526AB0501D66F2","Will the sun destroy me?","Will the sun destroy me?"
"[3AB28BD24540544B24E81782ED2CF4B0]::6C37E7644708799B15425487D5C2448E","You really tried to help her.","You really tried to help her."
"[3AB28BD24540544B24E81782ED2CF4B0]::211C3C0F4D5918F1D51C21B803E4DD72","Your words bring comfort.","Your words bring comfort."
"[3B1417B847CF79145283F5ADD03A40F4]::D9FADB0646EF4FC29CCADF8D67B58A35","Tell me about the neighbourhood?","Tell me about the neighbourhood?"
"[3B1417B847CF79145283F5ADD03A40F4]::BB01C888463D4F62BDCCC8A7088AB95E","Tell me about the neighbourhood?","Tell me about the neighbourhood?"
"[3B1417B847CF79145283F5ADD03A40F4]::678E573E444968C284EAD3B35CE9A364","Thank you.","Thank you."
"[3B1417B847CF79145283F5ADD03A40F4]::9E3BD9A54A042AB7612588B40D74A78F","About the reputation of your family?","About the reputation of your family?"
"[3B1417B847CF79145283F5ADD03A40F4]::BAAD4E9B4323DC14A8FFE6AF059C8324","How have you been since the last time?","How have you been since the last time?"
"[3B1417B847CF79145283F5ADD03A40F4]::49B2E48D475B52E31594BA892D87DEE4","Why is my return a surprise?","Why is my return a surprise?"
"[3B1417B847CF79145283F5ADD03A40F4]::5338EEF94C8AE1113B61EC96927AD1D0","Will you sell the house?","Will you sell the house?"
"[3B1417B847CF79145283F5ADD03A40F4]::B9DC3CF54EF641253C9040AE2B10E368","How did the neighbours react to Clarence's death?","How did the neighbours react to Clarence's death?"
"[3BB0A09445F9AF0F54BDAB8A79A6F04F]::FD49C24F4969E1443EAB6F94F2E71B52","Did he return to his flock?","Did he return to his flock?"
"[3BB0A09445F9AF0F54BDAB8A79A6F04F]::FF319BDD422ACD1D2747B78E9A93D44B","I must find him quickly.","I must find him quickly."
"[3BB0A09445F9AF0F54BDAB8A79A6F04F]::9BB6F8D74C5432B0E1B64DA62EE90A8F","Let's trade.","Let's trade."
"[3BB0A09445F9AF0F54BDAB8A79A6F04F]::3EEDF11C404E13396BDB8CA705839835","Personal questions.","Особисті запитання."
"[3BB0A09445F9AF0F54BDAB8A79A6F04F]::3374375B4CDF24D679E8328041BA90A7","Your life in London?","Your life in London?"
"[3BE6BEA94CB2D58702D79F881115F003]::F9815392492B6C6429FAFCBAA853C54A","About recent events in the hospital?","About recent events in the hospital?"
