"Key","Source","Translation"
"694147784FD095478134E99DDDCF20FE","When will we succumb, mortals and immortals alike? The next disaster is only a matter of time.","When will we succumb, mortals and immortals alike? The next disaster is only a matter of time."
"5EFCD4D240CC1737B57ED2BC616E42CD","While plotting factions close in around me, I am sworn to find the source of this epidemic.","While plotting factions close in around me, I am sworn to find the source of this epidemic."
"C4EBF1E74B969F2DC87657B6E1EBFC1F","Whitechapel This neighbourhood is linked somehow to the kind Lady Ashbury's blackmail. First, let's find this Petrescu fellow.","Whitechapel This neighbourhood is linked somehow to the kind Lady Ashbury's blackmail. First, let's find this Petrescu fellow."
"393622E04DE9E07A10ABACAA204BE575","Why is Mr. Delaney collecting old newspaper articles about bombings?","Why is Mr. Delaney collecting old newspaper articles about bombings?"
"5C0279B847CF34FB1D33F282822F938F","Yes, the place has changed since the explosion, but it was definitely here. I should find some way to pay my respects.","Yes, the place has changed since the explosion, but it was definitely here. I should find some way to pay my respects."
"209576C94096A13C7791628EB9E1CE60","You've found yourself a newer quest and so I leave you to it.","You've found yourself a newer quest and so I leave you to it."
"9165268847079C0037F530BAB043C427","You’ve chosen your path, my fallen champion, like others before you. Prey to lust and desire, slave to the everlasting thirst.","You’ve chosen your path, my fallen champion, like others before you. Prey to lust and desire, slave to the everlasting thirst."
"6EEDBFD0411B40D431C88E864746849E","You’ve lost your way, my champion bittersweet. I am moved to pity as I feel your rampant rage void of purpose or meaning.","You’ve lost your way, my champion bittersweet. I am moved to pity as I feel your rampant rage void of purpose or meaning."
"22EE073A44A15B91AA10A48E4251D6CC","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »"
"9E27CB6C4210A1EB8F0A9595DF14C5AD","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »"
"D912017540BD6F65545CD1B02B451FE4","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »"
"DF476F65436E863FB0D9F5B48706C03F","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »<lf>","« One prayer for the summoned called by this song<lf>Child born from darkness whose path he must find »<lf>"
"[639BA31241CAF691D77E0B874A281953]::919EA3C049312EADD0A382BEE4E921E5","Done! Mr. Throgmorton should be happy.","Done! Mr. Throgmorton should be happy."
"[8D5A8E6349F1564B7E9548A36AAAA81E]::1BAFDA794433B171AFF413B72672F3CE","My dear sister… I don't know if I have the strength.","My dear sister… I don't know if I have the strength."
"[E12ABC7A4588CDCCE67F60B3EA69719A]::AD1F06C745C94D6C23F5418C52400921","He has locked the door behind him? I need to find another way to follow him.","He has locked the door behind him? I need to find another way to follow him."
