"Key","Source","Translation"
"B43E01B0402A143288E7EDA735593D60","He was a Skal, technically speaking. The debate rages as to their classification. Some think them a subspecies of vampire, others something else.","He was a Skal, technically speaking. The debate rages as to their classification. Some think them a subspecies of vampire, others something else."
"5ABCB71A4552F72A206AEBB2AC67D3C1","He was an Ekon for centuries when he found me. He saved me from certain death by making me his Progeny.","He was an Ekon for centuries when he found me. He saved me from certain death by making me his Progeny."
"8EAA994647A56F31DC22509912997C7F","He was bigger than a man, huge in fact! He seemed to radiate violence. I thought he was going to tear me apart! Then he vanished!","He was bigger than a man, huge in fact! He seemed to radiate violence. I thought he was going to tear me apart! Then he vanished!"
"50D66F3C424E2D333C840785873A0F73","He was mortally wounded. I put an end to his misery.","He was mortally wounded. I put an end to his misery."
"A8318FD7456521F8EBA2AF9617A1F4A6","He was observing me with the obvious intent to do me harm. His very presence evoked a palpable sense of menace.","He was observing me with the obvious intent to do me harm. His very presence evoked a palpable sense of menace."
"A443B6364567EA84047F679B27E5207D","He was simply the greatest defender of the realm we've ever known. I fought by his side at the Battle of Preston, and he made me his Progeny following the fight.","He was simply the greatest defender of the realm we've ever known. I fought by his side at the Battle of Preston, and he made me his Progeny following the fight."
"1B74F34341EA5121BFC28E9FAFF33CB1","He was the only ancient vampire to escape the first Great Hunt launched by the Guard of Priwen in 1854. They believe he is an evil creature plotting his return.","He was the only ancient vampire to escape the first Great Hunt launched by the Guard of Priwen in 1854. They believe he is an evil creature plotting his return."
"4FE768724E17F24C80787C854C9253A6","He was turned, and is now a Skal. I'm not sure he can be trusted anymore?","He was turned, and is now a Skal. I'm not sure he can be trusted anymore?"
"A39C7FDE453BC5B8C564C39094DE7AD1","He's a very knowledgeable man. Travelled to almost every corner of the globe to gather information on vampires. A true scholar!","He's a very knowledgeable man. Travelled to almost every corner of the globe to gather information on vampires. A true scholar!"
"9ABDC7894F8AAF8598D16BA9A6428850","He's breathing again, but he's coughing up blood!","He's breathing again, but he's coughing up blood!"
"8F96B3514D5D3403987B529FECF24998","He's going into convulsions, Doctor!","He's going into convulsions, Doctor!"
"869EC46448049875FC126A91689150E9","He's not convulsing. He's choking! He's not getting any air. Scalpel. Hand me that scalpel!","He's not convulsing. He's choking! He's not getting any air. Scalpel. Hand me that scalpel!"
"779036FB4523F3491301FF96401903C9","He's still bleeding, Doctor. I'm losing his pulse.","He's still bleeding, Doctor. I'm losing his pulse."
"2E4700624BD2D0290171BBAD115FDA30","Hear, hear!","Hear, hear!"
"6967910E4FC91C4D271703A00CEA0B42","Hear, hear!","Hear, hear!"
"6B836BF0445611AAC4F7C4B2F1A112B0","Hear, hear!","Hear, hear!"
"8783F8694FBAAB6DFAB66DB97805572C","Hear, hear!","Hear, hear!"
"891B48784B232E9D10C8DCA35782CD53","Hear, hear!","Hear, hear!"
"8B8A328D4ED17BFBFCB68DAE23A03853","Hear, hear!","Hear, hear!"
"96921FF449BCCF6C264FCC9BEE515EA4","Hear, hear!","Hear, hear!"
"BEDE9B5D45C508D8C88E378D54F67708","Hear, hear!","Hear, hear!"
"EEE4846942DD541B5DFB74A08673FF3C","Hello Harriet, do you recognize me?","Hello Harriet, do you recognize me?"
"EF30CF9846FB34ADDCB4DDB0B04BFACA","Hello Jonathan, how are things going in the West End?","Hello Jonathan, how are things going in the West End?"
"C25E830D47E0DDBB0E91AD89390280F2","Hello Jonathan. Back from the city already? How is the situation over there?","Hello Jonathan. Back from the city already? How is the situation over there?"
"C1A2519840C92190874FA1977690CF5A","Hello Jonathan. How are things on the West End front?","Hello Jonathan. How are things on the West End front?"
"1A23E7F448422976301B20A4D000E81D","Hello again, Geoffrey.","Hello again, Geoffrey."
"4F35E0014AB652BCA1FD8A990AEE053A","Hello again, Jonathan. To what do I owe the pleasure of your visit?","Hello again, Jonathan. To what do I owe the pleasure of your visit?"
"8A645FBE467B942E437AF09A351BD613","Greetings again, my child. Do you now possess the vital antidote?","Greetings again, my child. Do you now possess the vital antidote?"
"677186834A34D34A289F86843A31618A","Hello, Jonathan…","Hello, Jonathan…"
"F2E5271641E21B7B62C971B43D068332","Hello, is there something you need?","Hello, is there something you need?"
"D7F805B4429943F8177A4E99B14BF442","Help me, please!","Help me, please!"
"935333C244D6247219197CAE2529D5F1","Her name was Amelia, and no I did not kill her! I vowed a very long time ago that I would never take another life, unless they ask.","Her name was Amelia, and no I did not kill her! I vowed a very long time ago that I would never take another life, unless they ask."
"28B424DF4E1171F4E84C2A9FF8757D77","Her real name was Doris Jones. She was the daughter of Harriet Jones...","Her real name was Doris Jones. She was the daughter of Harriet Jones..."
"C2C172C54DE068B2FF103C9369AF27B1","Her shoes and clothes are quite worn out.","Her shoes and clothes are quite worn out."
"C6F338354CE74FA4075BFE9919DDA317","Her soul is good, yet tainted with the deep sadness and the scars of ancient wounds. Time does that to us immortals, for we have so much to dwell upon.","Her soul is good, yet tainted with the deep sadness and the scars of ancient wounds. Time does that to us immortals, for we have so much to dwell upon."
"2BA249B04CB9A66866B1A19E32598804","Here at Pembroke, it's not what we have, but what we haven't! It's only thanks to Nurse Crane and the staff that our ship doesn't sink. If you have any questions, just ask her.","Here at Pembroke, it's not what we have, but what we haven't! It's only thanks to Nurse Crane and the staff that our ship doesn't sink. If you have any questions, just ask her."
"E14C23774333DB1C4A2106B918845B8F","Here's another switch. I should keep looking.","Here's another switch. I should keep looking."
"1C6767A94EB2CCC55887BC9F169D7554","Hey, to each man his duty... Ours is to flush every hole where the rat could be hiding in wait...","Hey, to each man his duty... Ours is to flush every hole where the rat could be hiding in wait..."
"46C2541C4101913A9B6E9481C216C454","He, he's gone, Doctor.","He, he's gone, Doctor."
"915EFFC54CF3E54A26DA5DBFF3E0DEEC","Hhhrrr…","Hhhrrr…"
"4A7BF2864503DD92BF334D9314CD7A55","Hiding your true appetites behind a facade of compassion. Bravo! Very clever indeed.","Hiding your true appetites behind a facade of compassion. Bravo! Very clever indeed."
"A601F71141DA0D6EE5566C9071A34F88","His blood was not tainted... The blood Lord Redgrave possessed... That which I used in the serum... What if it had been?","His blood was not tainted... The blood Lord Redgrave possessed... That which I used in the serum... What if it had been?"
"01638FF747EAC28D4C5C57A067693329","His clothes were too finely tailored to be from Whitechapel.","His clothes were too finely tailored to be from Whitechapel."
"D4B59E4243F1CD8E9A6CAAAC5E34363B","Hmm... I never heard about her... Why? A patient of ours? I must confess I don't know them all.","Hmm... I never heard about her... Why? A patient of ours? I must confess I don't know them all."
"4E57C4B4413DF2A91C109A97BF5254AD","Hmmm. Then I can only wish you good hunting and pray we shall meet again.","Hmmm. Then I can only wish you good hunting and pray we shall meet again."
"3D2B6FAF4BC4F823D184C89460A56AAC","Hmmm, yes. You are from the Pembroke Hospital. The young doctor so full of secrets.","Hmmm, yes. You are from the Pembroke Hospital. The young doctor so full of secrets."
"21E3210B46F831CCBD6BBC8FEED9970E","Hold on! Please hold on!","Hold on! Please hold on!"
"6A80A3A142B6C134FB617E92AD612AD9","Hold your tongue, new born, or I'll crush you like a maggot.","Hold your tongue, new born, or I'll crush you like a maggot."
"F5B3FD0F4526BD036A96D9BBCE2C7711","How are you adapting to immortality?","How are you adapting to immortality?"
"B6A47D514C010E4763D071A527D3A05D","How are you this evening, Jonathan?","How are you this evening, Jonathan?"
"FE7658AD49358A1AAA85E0B0A2A341DE","How can I save London?","How can I save London?"
"6ED45BE940543324887CE68E97B4D0E2","How can I? I've destroyed my family. My poor mother, I can't even console her.","How can I? I've destroyed my family. My poor mother, I can't even console her."
"782C44504878C877F05934BC1E8B2C03","How can this poor soul hear you when you can't even hear yourself and admit your role in this tragedy?","How can this poor soul hear you when you can't even hear yourself and admit your role in this tragedy?"
"29F7C07B4E796DAF36D9A39790613171","How can you be sure the information was correct?","How can you be sure the information was correct?"
"6C9BFE844ACFDE5077184B94C93F79E9","How can you say such an awful thing?","How can you say such an awful thing?"
"E7A4E67447667DED951455B3B48D6C6C","How can you stop the course of nature?","How can you stop the course of nature?"
"54A21C3E49386411E075B4A7886593C1","How could I answer that? I went through many lives and identities to reach this day. To you, I'm Elisabeth Ashbury, and that is all I wish to be.","How could I answer that? I went through many lives and identities to reach this day. To you, I'm Elisabeth Ashbury, and that is all I wish to be."
"F8A9BE7249195A31FCF36AA991DB790E","How could I not be happy? You offered me the ultimate freedom... More than I could have dreamt of!","How could I not be happy? You offered me the ultimate freedom... More than I could have dreamt of!"
"725D05E342A2137893EC29883C6C37A0","How could I not take care of him? He sacrificed himself by giving me the only dose of antidote he had.","How could I not take care of him? He sacrificed himself by giving me the only dose of antidote he had."
"75342DBC40C471581A7F66846810CD85","How could I refuse you anything now? I'll answer just as I answered Lady Ashbury when we met a few nights ago.","How could I refuse you anything now? I'll answer just as I answered Lady Ashbury when we met a few nights ago."
"CC379DA64CB855EC24CE459FBBEC148B","How could I trust you, Jonathan? Have you not betrayed me?","How could I trust you, Jonathan? Have you not betrayed me?"
"570BCFB748EEB5FF5E9208B461196E8D","How could I trust you, Jonathan? How could I take such a chance?","How could I trust you, Jonathan? How could I take such a chance?"
"FFF7ACD4454BDF72621F7BBC80C6A781","How could I? I never saw Harriet Jones again after she fled the hospital.","How could I? I never saw Harriet Jones again after she fled the hospital."
"C641F14B44ABD6841509D3A3696B037E","How could he have made it this far? There's blood everywhere...","How could he have made it this far? There's blood everywhere..."
"4F2C641D426B4BBC34BBF7893B5AE518","How could this cause offense?","How could this cause offense?"
"23F5D82A41D40207DBAB44995AC347D4","How dare you interfere with the Red Queen's plans, Doctor!","How dare you interfere with the Red Queen's plans, Doctor!"
"FBD53921488059F4C3380C9D0E16E3EC","How dare you judge me? Must I name the alarming list of your victims? ","How dare you judge me? Must I name the alarming list of your victims? "
"9E82B60B4DAA065AD52FC4968EB9ED87","How dare you speak so flippantly of my family?","How dare you speak so flippantly of my family?"
"1FB93080425200BE1249FCBC2726BAF3","How dare you welcome me as if everything is the same? We both know things have change a lot, don't we?","How dare you welcome me as if everything is the same? We both know things have change a lot, don't we?"
"0225AB3C47367483C2B8019059A2A8F2","How did Elisabeth find you?","How did Elisabeth find you?"
"B24615E1488EFA8A0A895C8CB828539E","How did the Guard of Priwen come to hear of this?","How did the Guard of Priwen come to hear of this?"
"DA655D7842E3465794920E928F4798E7","How did you defeat it?","How did you defeat it?"
"3EDBBF8F4F00FE4354F684B6F2A14811","How did you meet Elisabeth?","How did you meet Elisabeth?"
"DAAF451947710212F2200FBA9CB9F3FE","How did you meet Lady Ashbury?","How did you meet Lady Ashbury?"
"31C93451477403C8876F86B91CE5A476","How did you meet William Marshal?","How did you meet William Marshal?"
"49063EBC47333D7B7A0D64A55E6CEB74","How did you survive the first hunt?","How did you survive the first hunt?"
"4D05D02F41CAC0BF0DAF39B0EACE9107","How different?","How different?"
"9620B272425B5A0DF479428EC023D62D","How do you feel since you changed?","How do you feel since you changed?"
"4B6F51D5420C84D64AEE5FA21E44643B","How do you feel?","How do you feel?"
"3DB542E8425870FA3F656D880930E07E","How do you live with the guilt?","How do you live with the guilt?"
"BB9BE3CE446F8F50AEB18B8032DB2C8E","How do you plan to do that?","How do you plan to do that?"
"7F2EB4EE41447AA199462A9F6F165569","How would you like me to proceed?","How would you like me to proceed?"
"D95F54774BF4A6534850189ECDB5C749","How ever do you mean?","How ever do you mean?"
"97667C2544FD2ECFBA0C1994475AA3A7","How have you reached this conclusion?","How have you reached this conclusion?"
"529AC3D745ADA5296A7AF1BAB4EC724B","How is it possible? Tell me, is it so easy to take a life every night and then just smile and nod at those you spared?","How is it possible? Tell me, is it so easy to take a life every night and then just smile and nod at those you spared?"
"05398DC24B65ADDFAFEE83AAB9E67E4F","How is the duty roster organized?","How is the duty roster organized?"
"34189F1C44C6ACBB1EE54BA2E5488D75","How is the situation at the Pembroke?","How is the situation at the Pembroke?"
"56E8A1214201C8D73DA127899D011AF6","How is your investigation going?","How is your investigation going?"
"B69436C1424643A6BEE07A98F521274E","How long have you been in hiding?","How long have you been in hiding?"
"23B5861042350B1F3CDEF09F957F9C1F","How long have you known Lady Ashbury? Where is she? And what will you do to her?","How long have you known Lady Ashbury? Where is she? And what will you do to her?"
"58B1E48843517362E96EEE820933CEDC","How long will this masquerade continue? I've been watching you all these nights in Whitechapel pretending you're still a doctor. You believe you're just fighting a disease, but you're the disease, Jonathan, you.","How long will this masquerade continue? I've been watching you all these nights in Whitechapel pretending you're still a doctor. You believe you're just fighting a disease, but you're the disease, Jonathan, you."
"BD53099045E11EB9BAF8779C1B16EE13","How long?","How long?"
"2FAEA18142418F612465449FA5D86FEA","How many are they?","How many are they?"
"D8110A7A4C712C432261E799722B8924","How many are you in the Brotherhood?","How many are you in the Brotherhood?"
"6DC0440041A3C65B863042BB969C2AD8","How may I be of assistance to you, Jonathan?","How may I be of assistance to you, Jonathan?"
"F04F327E4892C6D54B5C47AC271D03B9","How may I help you, Jonathan?","How may I help you, Jonathan?"
"04B561AD40B224A1E675369A290F1608","How old is he? How long has he been a vampire?","How old is he? How long has he been a vampire?"
"15C03FE7420AFD518DDDAEA99F2B0D5C","How powerful is his reach?","How powerful is his reach?"
"37904404492AC6842C6B90B17E74F424","How strange this painting! Beautiful and melancholic, yet with a haunting dignity. ","How strange this painting! Beautiful and melancholic, yet with a haunting dignity. "
"92692DFF4A973FFA53476E90EAEE463A","How strange. I seem to find you whenever I'm enquiring about that Skal infestation.","How strange. I seem to find you whenever I'm enquiring about that Skal infestation."
"C693BE914B35C993E3CEA4958DE989EC","How thrilling! To meet the Earl of Bristol in the flesh, so to speak.","How thrilling! To meet the Earl of Bristol in the flesh, so to speak."
"4F10F7644A0623F07334F8B4355BCB29","How to put it? All Ekon are vampires, but all vampires are not Ekon. We are but a branch of the immortal tree.","How to put it? All Ekon are vampires, but all vampires are not Ekon. We are but a branch of the immortal tree."
"AC55B8C44E6D2E06095BC19FFAD4DAA1","How vile! Please Jonathan, lets change the subject.","How vile! Please Jonathan, lets change the subject."
"90B871B7413466CBD1E5358AE5DAF051","How will you do any better than I? But then let me ask you this: what are your intentions if you find the killer?","How will you do any better than I? But then let me ask you this: what are your intentions if you find the killer?"
"CB955CFF4FD0C5CEBE8CC997BE793D9D","How would I know? I am no god, and your fate is in your own hands. For you are our champion.","How would I know? I am no god, and your fate is in your own hands. For you are our champion."
"29DDEB314184DE3354BFE98B605863FB","And how would you like me to proceed?","And how would you like me to proceed?"
"50D7BE3C4870B2E8A1CFB1B3041B0288","How would you like me to proceed?","How would you like me to proceed?"
"C7E2127D4D07F06C2A7088A9B249EA50","How's that?","How's that?"
"10F0079E46CFC52143A500A0E665B06D","How? How do you know who I am?","How? How do you know who I am?"
"EC0EB86B4508D177749A59A8C21B1EB5","Hssrrrrrhh!","Hssrrrrrhh!"
"0699919847F483878BE30BA8114270E7","Hum! The centuries have taught me never to trust a woman completely, especially if she is immortal. Too prone to emotions if you ask me. Too fickle when it comes to important decisions.","Hum! The centuries have taught me never to trust a woman completely, especially if she is immortal. Too prone to emotions if you ask me. Too fickle when it comes to important decisions."
"859A5B3C467178DBCC244BA214AE5B69","Hurry now, Doctor. It's freezing here.","Hurry now, Doctor. It's freezing here."
"872C180540A10D2F151A5682844975BC","Hush! Tell no one this! It would be unwise to talk of such things amongst British immortals. Speak no more of your Maker.","Hush! Tell no one this! It would be unwise to talk of such things amongst British immortals. Speak no more of your Maker."
"BCF6BC5B465F83D3DD1445AD36717FD9","I accept your offer, and I understand. No more fear. I will die a man of dignity, and a man at peace.","I accept your offer, and I understand. No more fear. I will die a man of dignity, and a man at peace."
"2A48DAB3407EF6D0417E90A0FCA0D006","I admire your courage, Jonathan, but the best way to fight them is to put an end to the epidemic. This is the only way to clear the air.","I admire your courage, Jonathan, but the best way to fight them is to put an end to the epidemic. This is the only way to clear the air."
"C30423444DDD52B395EEFD93F7AD8557","I admire your logic, Jonathan, but be careful. Rationality, when it comes to your kind, is not always a reliable lens.","I admire your logic, Jonathan, but be careful. Rationality, when it comes to your kind, is not always a reliable lens."
"5100B012413FD0A485480AA09CA1E5CE","I admit it did occur to me. Blood seems to be the common factor in all of this.","I admit it did occur to me. Blood seems to be the common factor in all of this."
"4D7B318841CBD3BD1758D99156FE925D","I'm afraid Mister Dawson finally chose to embrace life and death as a mortal.","I'm afraid Mister Dawson finally chose to embrace life and death as a mortal."
"7DC68D2648AA087C6CC9D19057A55623","I agree, Dr. Reid. Most of the new Skals who roam the streets at night used to be good British citizens. Nevertheless, they must be put down.","I agree, Dr. Reid. Most of the new Skals who roam the streets at night used to be good British citizens. Nevertheless, they must be put down."
"24D70AA84AF112BAC25251BBAB56896F","I already told you to call me Edgar. Am I no longer your friend?","I already told you to call me Edgar. Am I no longer your friend?"
"98DD2CA44C5D1272D62897AF10EA2D03","I'm Dr. Jonathan Reid, champion of Myrddin, chosen to save England from the vampire epidemic. I could cure you!","I'm Dr. Jonathan Reid, champion of Myrddin, chosen to save England from the vampire epidemic. I could cure you!"
"7AB804434B812BF4E7D10DA24073C061","I am Old Bridget, the buried memory of the city. She sought the silent truths. Truths I have kept hidden for so long.","I am Old Bridget, the buried memory of the city. She sought the silent truths. Truths I have kept hidden for so long."
"39DA51C145B917226FFA6898C37C3A32","I am a scientist. My trade is in the deciphering of mysteries and I need information to feed my mind.","I am a scientist. My trade is in the deciphering of mysteries and I need information to feed my mind."
"ACB395624C3FE22D1ACBFAA4778E280D","I am afraid you are right... The simple fact that your blood made Mary such a strong Ekon proves that you must be of ancient lineage.","I am afraid you are right... The simple fact that your blood made Mary such a strong Ekon proves that you must be of ancient lineage."
"20498D114D71CC7E3AAF729B8368D7AA","I share your concern, lance bearer. But we shall prevail, no matter the cost.","I share your concern, lance bearer. But we shall prevail, no matter the cost."
"7664A50540253A36EE9DD58666BD51B8","I'm death, Jonathan, wherever I go. I can’t stand it!","I'm death, Jonathan, wherever I go. I can’t stand it!"
"9C533179439FD75C8EC69DAD848C82F2","I'm exhausted, but this is no time to rest.","I'm exhausted, but this is no time to rest."
"8C98A316421B07E19EEE0B9FABFF4259","I'm extremely concerned about the Great Hunt. Vampire hunters are everywhere.","I'm extremely concerned about the Great Hunt. Vampire hunters are everywhere."
"093FFB654EE5AE59F5AD8781C03BBD30","I'm glad you understand the concept of, «necessary» sacrifice.","I'm glad you understand the concept of, «necessary» sacrifice."
"094F3D4E4C4BE509EEC4FFA3BA6919A1","I'm here to say goodbye. The sun's warmth exhausts me. Soon I will re-join my Queen in her endless sleep. It's over. You did well.","I'm here to say goodbye. The sun's warmth exhausts me. Soon I will re-join my Queen in her endless sleep. It's over. You did well."
"6040E20143F83C7E8BFAF39A8D221120","I am indebted to you for sparing me at Pembroke. But this won't always be the case. I'm no coward like those Saint Paul's Stole brothers.","I am indebted to you for sparing me at Pembroke. But this won't always be the case. I'm no coward like those Saint Paul's Stole brothers."
"CC9B939B41DBBC99F8DCD68D86801BFA","I'm just here to salute my sons and to bid them farewell.","I'm just here to salute my sons and to bid them farewell."
"507C018746D614035AA44EB2603F6964","I am listening.","I am listening."
"F4CBE84D4C2AD4D8D0765BA8E2860E48","I am merciless, Jonathan. I only feed on the dying and I make sure they are dead before leaving their remains.","I am merciless, Jonathan. I only feed on the dying and I make sure they are dead before leaving their remains."
"A93350FC4FE9D2A2CE329D8D871F9C39","I am not your champion!","I am not your champion!"
"370C0C8041F54314CB871A9BBBE6F465","I feel perfectly fine. Do I have cause for concern?","I feel perfectly fine. Do I have cause for concern?"
"BA151CBB47FFE026C1C80892B985EF70","I'm ready. Oh indeed, I'm ready.","I'm ready. Oh indeed, I'm ready."
"00DBCF0A47C9E4AA3D634FBCA5B99D09","I am so sorry for my accidental cruelty. Had I known your dear Mary were still alive, I would never have sent you to pray for her soul in that church.","I am so sorry for my accidental cruelty. Had I known your dear Mary were still alive, I would never have sent you to pray for her soul in that church."
"1111C38841000C9D4E1F1D89B8BA3C27","I am sorry. You should know Skal is derived from slave. Vampires have never looked kindly on their lesser progeny.","I am sorry. You should know Skal is derived from slave. Vampires have never looked kindly on their lesser progeny."
"6DB58A4A4F0A82BB85BE96829B5BEB6E","I am still investigating Doris Fletcher. ","I am still investigating Doris Fletcher. "
"A776A260476BB3BA6A87D980C6F7E6D1","I am still investigating from inside the Ascalon Club. Can we talk?","I am still investigating from inside the Ascalon Club. Can we talk?"
"EFF2782348429F025FDA2683E316BFD2","I am sure Lord Redgrave will enlighten you more effectively than I.","I am sure Lord Redgrave will enlighten you more effectively than I."
"0D8D3E0B492DC1D1BC7903AD2EBAB474","I am sure every obstacle will cede to your relentless determination... In the meantime, can I be of any help?","I am sure every obstacle will cede to your relentless determination... In the meantime, can I be of any help?"
"FC7F7D4843CB2191043D5BAE34B49489","I am the administrator of Pembroke Hospital.","I am the administrator of Pembroke Hospital."
"76BD521D49170ABB039A0DAC7461D614","I am the land. You are our champion.","I am the land. You are our champion."
"1CCD37C843259187FE9D578B309A4C9D","I'm the resurrection and the life.","I'm the resurrection and the life."
"4D76F2C84B2142DF7151178FB1EA7694","I'm the whitened bones and the blackened soil. The land made blood, coursing through thy veins.","I'm the whitened bones and the blackened soil. The land made blood, coursing through thy veins."
"0785CEFD4E8B46449F5274B5D410BEB6","I am not sure I can accept their invitation. I have seen their handiwork, how Fergal the Beast imposed the club's law.","I am not sure I can accept their invitation. I have seen their handiwork, how Fergal the Beast imposed the club's law."
"A0365F834822D0F25605DCBD6B78AD57","It's not really my place to give you such information. I am merely a mortal member. And a dying one at that...","It's not really my place to give you such information. I am merely a mortal member. And a dying one at that..."
"6448FFA14F071C3EFEB4EEAED48F7446","I am your Maker. I am the servant of the Red Goddess and protector of this land. I have many names.","I am your Maker. I am the servant of the Red Goddess and protector of this land. I have many names."
"5344DA05486CD996579477B6AF6A4884","I am your most humble servant.","I am your most humble servant."
"420D8C084284F32D2EA3E3B6371790D1","I am…","I am…"
"896C957E4E4BB38CA27DDE86F76C63E2","I apologise, Nurse. I needed some time to myself. This has been the longest and strangest night of my life.","I apologise, Nurse. I needed some time to myself. This has been the longest and strangest night of my life."
"9CA143254850B4A2C72213B1EE5FB359","I assure you, Madame, this is not an investigation into a possible medical error.","I assure you, Madame, this is not an investigation into a possible medical error."
"225C50BD4CA5D43247A838A0F97A4714","I attended three of your seminars before the war. I have the utmost admiration for your research. And what a turn of fate! England's most esteemed blood specialist returns to London a vampire.","I attended three of your seminars before the war. I have the utmost admiration for your research. And what a turn of fate! England's most esteemed blood specialist returns to London a vampire."
"B7D84C3F42545BB32BC44AA964728C4D","I believe I could agree to that.","I believe I could agree to that."
"70629F5A4D4D4AFBFD6219AADEB974DC","I believe I've learned all I need to know. I am certain you've killed no one, but one day I believe you'll cross the line.","I believe I've learned all I need to know. I am certain you've killed no one, but one day I believe you'll cross the line."
"124C9C4D4BA493FADB52739498ECFB21","I believe these families are different and I am currently pursuing a lead. I know I can find the true source of contagion by finding who created these creatures.","I believe these families are different and I am currently pursuing a lead. I know I can find the true source of contagion by finding who created these creatures."
"C99B393948E6246860DA6780BC4653A5","I believe you never have been, sir. You have lied to me at every step and betrayed the trust of a woman I cherish.","I believe you never have been, sir. You have lied to me at every step and betrayed the trust of a woman I cherish."
"C591A09C42AEDDF7E84D65A3ADD7F1F3","I believe you've discovered our defining difference.","I believe you've discovered our defining difference."
"A858F4FD4387987AB8EA86807E528FC6","I believe you, Sean. In fact I envy the peace you've found and will remember it.","I believe you, Sean. In fact I envy the peace you've found and will remember it."
"86CF086E4E61EE543666088872A1CFB4","I believe you, but as administrator of this facility I would like to be consulted on such matters in the future.","I believe you, but as administrator of this facility I would like to be consulted on such matters in the future."
"CE8FFFEB426179B0A6B1CA9C3787D803","I believe, sir that I already have.","I believe, sir that I already have."
"D72042C2442CC42D852599BE4E935EC5","I bet he never told you he had this installed in case of a vampire attack… ","I bet he never told you he had this installed in case of a vampire attack… "
"B7C4D3FF49A177A6CBE9E7BCAE663E03","I bid you farewell for now, My Lady.","I bid you farewell for now, My Lady."
"C09F91BF4FFCFD34BBE2F49738FCADD6","I came to the conclusion that my maker, whoever he might be, must be a powerful vampire. Certainly extremely old.","I came to the conclusion that my maker, whoever he might be, must be a powerful vampire. Certainly extremely old."
"A144C1B24209A69601A8B5B2D12ADFC1","I can almost feel the sun's rays like a physical weight pressing against the wood.","I can almost feel the sun's rays like a physical weight pressing against the wood."
"B84F6CB94B2E7C46F0F58FB1A37BF47B","I can assure you I'm as informed as any man can be. I have planned for this moment Dr. Reid. Planned very carefully.","I can assure you I'm as informed as any man can be. I have planned for this moment Dr. Reid. Planned very carefully."
"A52E5FD642C5861AC9E05187A8C95E61","I can guarantee one thing. The Guard of Priwen would never dare to attack the hospital while I'm in charge here.","I can guarantee one thing. The Guard of Priwen would never dare to attack the hospital while I'm in charge here."
"3BB5E25642205622EB36DF9AF61C072C","I can hear the hesitation in your voice Dr. Reid. I admire a man of principles, but in this matter there is more at stake than your moral comfort.","I can hear the hesitation in your voice Dr. Reid. I admire a man of principles, but in this matter there is more at stake than your moral comfort."
"FD49524247058A6973C8179B1961FD69","I can help you. You can trust me, Elisabeth.","I can help you. You can trust me, Elisabeth."
"C73AD88A46334D5FB40DAAADB23836E8","I can save you, Edgar... I can turn your broken body into one like mine.","I can save you, Edgar... I can turn your broken body into one like mine."
"626C80284B6F1612A9456084C14FC994","I can still sense a presence...","I can still sense a presence..."
"5F95BF174FB387627066A8836D7214FB","I can't answer that, Jonathan. But we have to accept our nature. Nothing good can come of fighting who we are.","I can't answer that, Jonathan. But we have to accept our nature. Nothing good can come of fighting who we are."
"350CB6E646C9DBEA3AB42C8642C1B1E4","I can't hold him down by myself!","I can't hold him down by myself!"
"55ED94BF404394A8DECD82987DDF681C","I can't imagine God intended for you to be molested by a priest in an orphanage? Drink, friend!","I can't imagine God intended for you to be molested by a priest in an orphanage? Drink, friend!"
"4270BED64A121603BC2DD7990D23D156","I can't see... I can't move... My body's burning... I feel as if I'm dying over, and over again.","I can't see... I can't move... My body's burning... I feel as if I'm dying over, and over again."
"6F20EFA54F0D2E473A7CAC9DF313CCCB","I can't see…","I can't see…"
"455E48AD4E087B0FF89E04BADA1DCCFA","I can't wait for McCullum to return from that leech hospital. With all the intelligence he'll bring back we will win the war! ","I can't wait for McCullum to return from that leech hospital. With all the intelligence he'll bring back we will win the war! "
"8FFF871A4D320D5647CE198B4BCA481F","I cannot bear knowing I was the cause of all of this. Through the use of my own blood.","I cannot bear knowing I was the cause of all of this. Through the use of my own blood."
"7870C0BC4BEA8C70A904E0917665F520","I cannot express my thrill at this serendipitous turn of events! The world's most eminent specialist in blood transfusions a vampire... One might say a gift from heaven!","I cannot express my thrill at this serendipitous turn of events! The world's most eminent specialist in blood transfusions a vampire... One might say a gift from heaven!"
"1FA6BDA14022AE6FD643D382E27B7E2A","I cannot let you kill again, Mary.","I cannot let you kill again, Mary."
"D025757E4C9D592C0AE12D87E0B0FBE9","I cannot promise you anything, but yes, I am conducting some research of my own.","I cannot promise you anything, but yes, I am conducting some research of my own."
"B7B70BBD45920D1E816C26B28B2AC172","I cannot say. It looked like a Skal, but in a more advanced stage of mutation. As if the disease itself had evolved within its body.","I cannot say. It looked like a Skal, but in a more advanced stage of mutation. As if the disease itself had evolved within its body."
"B8AB690243AFE494BA3AF3A9A8DB6281","I cannot say... The Brotherhood of Saint Paul's Stole has next to no intelligence on him... All I know is that he is supposed to be the oldest of all the British vampires.","I cannot say... The Brotherhood of Saint Paul's Stole has next to no intelligence on him... All I know is that he is supposed to be the oldest of all the British vampires."
"4B35257D405EB32D193E5D8BAD5C20A6","I cannot tell you. You must trust me on this.","I cannot tell you. You must trust me on this."
"C3AE18C64FB4FD57A784A5A7F8D2AEC4","I cannot use garlic but there may be a substitute in the Pembroke Hospital drug storage.","I cannot use garlic but there may be a substitute in the Pembroke Hospital drug storage."
